EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,ev_tdlam_before,loss_ent,loss_kl,loss_pol_entpen,loss_pol_surr,loss_vf_loss
nan,nan,0,0,9.902878046035767,0,-0.004537224769592285,5.6742167,2.4437904e-06,0.0,-0.005493598,1.2800126
1000.0,-71.10014245845392,1,1,16.790247917175293,1000,-0.02022731304168701,5.672691,1.4901161e-06,0.0,-0.009077813,1.1940156
1000.0,-71.10014245845392,0,1,19.82966184616089,1000,-0.20536160469055176,5.672623,1.1920929e-07,0.0,0.00050302944,0.6612303
1000.0,-61.456837297501664,1,2,23.28900957107544,2000,-0.07787907123565674,5.6722283,4.172325e-07,0.0,-0.008193321,0.6797853
1000.0,-61.456837297501664,0,2,29.88472056388855,2000,-0.0005087852478027344,5.67225,0.0,0.0,0.008020922,0.49019626
1000.0,-55.786930603366926,1,3,34.864745140075684,3000,0.0006514787673950195,5.6721954,2.9802322e-07,0.0,0.0094125,0.47021407
1000.0,-55.786930603366926,0,3,40.70035481452942,3000,0.0004096031188964844,5.671926,2.9802322e-08,0.0,-0.0028775444,1.0807503
1000.0,-57.61978546456983,1,4,46.86171007156372,4000,-0.00032520294189453125,5.6715765,1.7881393e-07,0.0,0.006926318,0.9669782
1000.0,-57.61978546456983,0,4,52.580491065979004,4000,-0.0001609325408935547,5.671415,2.9802322e-08,0.0,0.0015257963,0.4159663
1000.0,-54.15927804174705,1,5,56.88710856437683,5000,0.002553284168243408,5.6716228,1.7881393e-07,0.0,-0.00074955623,0.3979373
1000.0,-54.15927804174705,0,5,61.424540996551514,5000,0.001348257064819336,5.6717553,0.0,0.0,-0.008097083,0.49120542
1000.0,-52.19124578037693,1,6,66.40728807449341,6000,0.0003007054328918457,5.671801,-5.9604645e-08,0.0,-0.0029697835,0.41762835
