EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,ev_tdlam_before,loss_ent,loss_kl,loss_pol_entpen,loss_pol_surr,loss_vf_loss
nan,nan,0,0,3.9703707695007324,0,-0.00015401840209960938,5.67129,0.00041428878,0.0,0.005404232,12412.913
1000.0,-6946.940675543114,1,1,5.394094705581665,1000,0.00025975704193115234,5.6742635,0.000437063,0.0,-0.008667078,13626.314
