EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,ev_tdlam_before,loss_ent,loss_kl,loss_pol_entpen,loss_pol_surr,loss_vf_loss
nan,nan,0,0,9.188413143157959,0,-0.07040023803710938,5.669863,0.000528575,0.0,-0.011616617,1.864264
1000.0,-79.79186764023278,1,1,10.820888757705688,1000,0.09884631633758545,5.6734614,0.0005490538,0.0,0.0147376,0.548012
1000.0,-79.79186764023278,0,1,12.243870735168457,1000,0.0005804896354675293,5.675561,0.002272352,0.0,-0.021539265,0.0513306
1000.0,-70.03586741749106,1,2,13.844361066818237,2000,0.05199778079986572,5.6751566,0.0016560502,0.0,-0.004350952,0.15928058
1000.0,-70.03586741749106,0,2,15.227851629257202,2000,-0.40268492698669434,5.680011,0.0025557687,0.0,-0.013586598,0.023011785
1000.0,-67.27163548154805,1,3,16.840818405151367,3000,-0.12838220596313477,5.681633,0.0011500133,0.0,-0.004353086,0.078338906
1000.0,-67.27163548154805,0,3,18.235194206237793,3000,0.0818403959274292,5.6829295,0.0008661735,0.0,-0.008305069,0.03268426
1000.0,-70.59444038683723,1,4,19.848455667495728,4000,-0.11265575885772705,5.688171,0.0012749985,0.0,0.0033142676,0.23494405
1000.0,-70.59444038683723,0,4,21.267695903778076,4000,0.4202035665512085,5.6889524,0.0009917002,0.0,0.017557299,0.02909166
1000.0,-66.65584116024645,1,5,22.869582653045654,5000,0.22909629344940186,5.687615,0.0007926443,0.0,-0.0045474665,0.08111151
1000.0,-66.65584116024645,0,5,24.306943655014038,5000,-0.21667170524597168,5.68693,0.0006014974,0.0,-0.004069465,0.015725015
1000.0,-64.6350837268675,1,6,25.936314821243286,6000,-0.07352352142333984,5.686938,0.0016144398,0.0,-0.0017971098,0.27355483
1000.0,-64.6350837268675,0,6,27.39721393585205,6000,-0.8738243579864502,5.6895146,0.0014870104,0.0,-0.0097694,0.30450597
1000.0,-69.18357941452798,1,7,29.03593158721924,7000,-1.2526931762695312,5.691895,0.0033645965,0.0,0.0009077837,0.24436072
1000.0,-69.18357941452798,0,7,30.48932385444641,7000,0.2619314193725586,5.6933594,0.0016358589,0.0,0.031440023,0.14268851
1000.0,-68.31912520478326,1,8,32.17479133605957,8000,0.08143222332000732,5.6920342,0.0020683666,0.0,0.0053275595,0.14319159
1000.0,-68.31912520478326,0,8,33.60878777503967,8000,-0.8226109743118286,5.6883597,0.00028889516,0.0,-0.015591596,0.07056957
1000.0,-68.64588721918784,1,9,35.27742862701416,9000,0.039280474185943604,5.685743,0.00041332122,0.0,-0.012710827,0.13152185
1000.0,-68.64588721918784,0,9,36.68958306312561,9000,-0.3394860029220581,5.683927,0.0029299422,0.0,-0.013737714,0.07562326
1000.0,-67.11931255393695,1,10,38.31225824356079,10000,-0.6122246980667114,5.684855,0.0023867425,0.0,-0.00851957,0.045968875
1000.0,-67.11931255393695,0,10,39.7169451713562,10000,-0.6460446119308472,5.6819816,0.00056742603,0.0,0.01789999,0.044574883
1000.0,-64.41587770205646,1,11,41.32132387161255,11000,-0.3051866292953491,5.6810527,0.00038970733,0.0,-0.015996676,0.06550899
1000.0,-64.41587770205646,0,11,42.680830240249634,11000,-0.1729346513748169,5.680167,0.0010614101,0.0,0.0035919547,0.0134028625
1000.0,-63.26106254981733,1,12,44.297669410705566,12000,0.004532992839813232,5.680032,0.0012158896,0.0,-0.01282222,0.10628521
