EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,ev_tdlam_before,loss_ent,loss_kl,loss_pol_entpen,loss_pol_surr,loss_vf_loss
nan,nan,0,0,9.712320566177368,0,-0.00021219253540039062,5.6714854,3.0431647e-05,0.0,0.016213197,0.739905
1000.0,-68.73430654956971,1,1,14.689249038696289,1000,0.000525057315826416,5.6660943,4.393272e-05,0.0,-0.0015808245,0.7368553
1000.0,-68.73430654956971,0,1,19.446225881576538,1000,-0.026685357093811035,5.6670146,2.6962161e-05,0.0,-0.0062031145,0.28899875
1000.0,-58.487096296592725,1,2,23.684863567352295,2000,-0.002101302146911621,5.6632204,1.4006347e-05,0.0,0.012665632,0.33863246
1000.0,-58.487096296592725,0,2,31.580884218215942,2000,-0.006936192512512207,5.664492,1.0902807e-05,0.0,0.009587614,0.31697863
1000.0,-55.16897705828287,1,3,38.52091693878174,3000,-0.0005457401275634766,5.6664376,1.7106906e-05,0.0,0.012311203,0.36628035
1000.0,-55.16897705828287,0,3,44.317542552948,3000,-0.0007176399230957031,5.667808,9.17924e-06,0.0,0.0072327983,0.73844653
1000.0,-57.53081896161157,1,4,51.91854381561279,4000,-4.9233436584472656e-05,5.6693125,6.1461083e-06,0.0,0.013568661,0.67858815
1000.0,-57.53081896161157,0,4,57.772974491119385,4000,-0.0013870000839233398,5.668922,3.6135316e-06,0.0,0.0060297763,0.27147028
1000.0,-54.658550717042075,1,5,64.15032577514648,5000,4.869699478149414e-05,5.6690297,3.389269e-06,0.0,0.005359298,0.25783688
1000.0,-54.658550717042075,0,5,70.80845093727112,5000,-0.0006023645401000977,5.66919,4.2008858e-07,0.0,-0.0015005767,0.26964292
1000.0,-52.4527275218264,1,6,78.34744596481323,6000,-0.00016033649444580078,5.669642,7.6194607e-07,0.0,-0.008600241,0.2177582
