EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,ev_tdlam_before,loss_ent,loss_kl,loss_pol_entpen,loss_pol_surr,loss_vf_loss
nan,nan,0,0,11.775473833084106,0,-0.0019534826278686523,5.6626196,0.00018966902,0.0,-0.0021529328,0.15736084
1000.0,-67.14356218127357,1,1,20.3794903755188,1000,-0.02438652515411377,5.6695576,0.00049711,0.0,-0.004007562,0.29327
1000.0,-67.14356218127357,0,1,28.05128312110901,1000,-0.08026766777038574,5.6600885,0.00025223603,0.0,-0.0028405404,0.18195082
999.5,-60.00131167602462,1,2,37.68243145942688,1999,-0.0025322437286376953,5.6620502,0.00011165724,0.0,-0.0013345298,0.24615607
999.5,-60.00131167602462,0,2,45.332908630371094,1999,-0.02324652671813965,5.66919,0.0002435267,0.0,-0.002545511,0.13057013
999.3333333333334,-55.2117417119278,1,3,52.611043214797974,2998,-0.00045037269592285156,5.6703486,0.0001281301,0.0,-0.0021516252,0.16634098
999.3333333333334,-55.2117417119278,0,3,61.519240379333496,2998,-0.0011601448059082031,5.672935,8.24156e-05,0.0,-0.0018390557,0.41086498
999.25,-58.031807141083746,1,4,68.88548564910889,3997,-0.0010590553283691406,5.678217,5.521941e-05,0.0,-0.0014644626,0.47456798
999.25,-58.031807141083746,0,4,77.17364239692688,3997,-0.006211996078491211,5.676873,8.9688416e-05,0.0,-0.0017708882,0.09207688
999.2,-55.08430253599928,1,5,84.09466743469238,4996,2.2649765014648438e-05,5.678014,1.3411877e-05,0.0,-0.00047589227,0.17491597
999.2,-55.08430253599928,0,5,90.56607961654663,4996,-0.006077408790588379,5.67715,2.2053719e-06,0.0,-0.00014697493,0.06615755
999.3333333333334,-52.838478148672884,1,6,98.52654314041138,5996,-1.0251998901367188e-05,5.6781945,1.0388017e-05,0.0,-0.00055691344,0.17793295
999.3333333333334,-52.838478148672884,0,6,105.46030902862549,5996,-0.00045371055603027344,5.6782002,5.9604645e-08,0.0,-2.5355816e-06,0.8234266
999.4285714285714,-56.38405356859637,1,7,113.07458353042603,6996,-3.5762786865234375e-07,5.6782017,-1.1920929e-07,0.0,-9.614229e-07,0.8342823
