EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,ev_tdlam_before,loss_ent,loss_kl,loss_pol_entpen,loss_pol_surr,loss_vf_loss
nan,nan,0,0,2.653106212615967,0,3.36766242980957e-05,5.6746163,2.1160518e-05,0.0,0.0063874116,1.2588439
1000.0,-72.54120269652579,1,1,4.3660056591033936,1000,-0.020768404006958008,5.670092,1.4464681e-05,0.0,0.0047047534,1.2546071
1000.0,-72.54120269652579,0,1,5.918621063232422,1000,-0.0030089616775512695,5.668035,1.1721129e-05,0.0,0.008782836,0.5710588
1000.0,-61.791936178603436,1,2,7.742926359176636,2000,-0.0002576112747192383,5.6637673,2.4253502e-05,0.0,-0.0061249244,0.5868372
1000.0,-61.791936178603436,0,2,9.471844673156738,2000,-0.0006611347198486328,5.659882,3.5700697e-05,0.0,0.02046638,0.4979064
1000.0,-57.29395946627046,1,3,11.178057432174683,3000,0.00012385845184326172,5.663455,2.1219254e-05,0.0,-0.001299582,0.5034052
1000.0,-57.29395946627046,0,3,12.680280923843384,3000,-0.0007970333099365234,5.662023,4.289175e-06,0.0,0.005289759,0.9133098
1000.0,-59.202317336997396,1,4,14.386027097702026,4000,-0.0005619525909423828,5.6614556,9.655952e-06,0.0,0.0054436186,0.90489984
1000.0,-59.202317336997396,0,4,15.89322829246521,4000,-0.0013169050216674805,5.6642065,8.595611e-06,0.0,0.005485663,0.31569046
1000.0,-55.146113015896866,1,5,17.602278470993042,5000,0.0003072023391723633,5.6687174,1.50498e-05,0.0,-0.004842041,0.25991833
1000.0,-55.146113015896866,0,5,19.100186347961426,5000,-0.0003399848937988281,5.668426,1.2033184e-05,0.0,-0.009942465,0.38462445
1000.0,-53.53373323304145,1,6,20.802272081375122,6000,-5.3048133850097656e-05,5.6671724,3.7550926e-06,0.0,-0.014158529,0.42869502
1000.0,-53.53373323304145,0,6,22.30507183074951,6000,-0.00016641616821289062,5.669662,9.298325e-06,0.0,-0.007327433,1.4028797
1000.0,-56.99481777601549,1,7,24.01516318321228,7000,-0.00028634071350097656,5.669013,2.7418137e-06,0.0,0.0030632436,1.2332013
1000.0,-56.99481777601549,0,7,25.515043258666992,7000,-0.0008984804153442383,5.6714683,6.022056e-06,0.0,-0.003589192,0.48044178
1000.0,-56.04973745942266,1,8,27.220937252044678,8000,6.079673767089844e-05,5.6707907,7.1525574e-07,0.0,-0.005519249,0.47419468
1000.0,-56.04973745942266,0,8,28.719037771224976,8000,-0.00011408329010009766,5.669439,4.172325e-06,0.0,-0.009030519,0.79048276
1000.0,-56.851774929438676,1,9,30.422223329544067,9000,-0.00013172626495361328,5.66923,3.0398369e-06,0.0,0.022626221,0.8697778
1000.0,-56.851774929438676,0,9,31.92331624031067,9000,-0.001402735710144043,5.6709723,2.026558e-06,0.0,-0.008536321,0.25610417
1000.0,-55.10542733865682,1,10,33.62982988357544,10000,-4.76837158203125e-06,5.6717143,2.026558e-06,0.0,3.2196442e-06,0.29271254
1000.0,-55.10542733865682,0,10,35.14023685455322,10000,0.00027745962142944336,5.6720557,3.8730602e-07,0.0,0.005864904,0.10165872
1000.0,-52.474440003889775,1,11,36.85598015785217,11000,-5.6862831115722656e-05,5.6716995,5.9604645e-07,0.0,-0.005992602,0.097798705
1000.0,-52.474440003889775,0,11,38.46473574638367,11000,-4.0531158447265625e-05,5.671746,5.9604645e-08,0.0,-0.007292496,0.2974941
1000.0,-51.41698679209855,1,12,40.17225670814514,12000,-2.9921531677246094e-05,5.671059,1.7881393e-07,0.0,0.0068895738,0.27000332
