EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,ev_tdlam_before,loss_ent,loss_kl,loss_pol_entpen,loss_pol_surr,loss_vf_loss
nan,nan,0,0,6.475412368774414,0,-0.0007164478302001953,5.6748934,2.0022566e-05,0.0,-0.0014366249,1.058373
1000.0,-70.3070446086395,1,1,10.705242156982422,1000,-0.11081719398498535,5.677665,3.0205647e-05,0.0,0.0019960324,0.9200275
1000.0,-70.3070446086395,0,1,14.034059047698975,1000,-0.004624366760253906,5.679377,6.7735714e-06,0.0,-0.0063334405,0.46414044
1000.0,-60.36510078671647,1,2,16.765512228012085,2000,0.004085183143615723,5.6797156,8.913005e-06,0.0,0.00571426,0.5344923
1000.0,-60.36510078671647,0,2,19.68056845664978,2000,0.00023418664932250977,5.6815286,5.066395e-06,0.0,0.0009269675,0.5187901
1000.0,-57.17534186952681,1,3,22.699497938156128,3000,-0.00514531135559082,5.6805496,9.298325e-06,0.0,0.0057568764,0.48682198
1000.0,-57.17534186952681,0,3,25.473990201950073,3000,-0.0014015436172485352,5.6803718,8.858616e-06,0.0,-0.006058553,0.9034622
1000.0,-59.12832962424011,1,4,28.408523321151733,4000,0.00018411874771118164,5.680621,2.682209e-06,0.0,-0.0011056821,0.862993
1000.0,-59.12832962424011,0,4,31.11561632156372,4000,-0.0070874691009521484,5.6782327,4.0269147e-06,0.0,-0.008351151,0.30263215
1000.0,-55.242871585286636,1,5,33.9572479724884,5000,0.002074718475341797,5.6775503,3.1121076e-06,0.0,-0.0017847836,0.2756795
1000.0,-55.242871585286636,0,5,37.08980655670166,5000,-0.0036661624908447266,5.676887,1.4531116e-06,0.0,0.013989695,0.3187301
1000.0,-53.01778922571066,1,6,40.08006167411804,6000,-0.0010600090026855469,5.676974,5.9592224e-07,0.0,-0.0041774143,0.34280825
