EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,ev_tdlam_before,loss_ent,loss_kl,loss_pol_entpen,loss_pol_surr,loss_vf_loss
nan,nan,0,0,10.636741638183594,0,-0.00032341480255126953,5.6748967,3.1727057e-05,0.0,-0.0060423333,1.1953512
999.0,-71.54294533350333,1,1,15.572741270065308,999,0.09541231393814087,5.6814294,4.7518934e-05,0.0,-0.008199022,1.165004
999.0,-71.54294533350333,0,1,25.723747968673706,999,-0.0017080307006835938,5.678811,3.8191178e-05,0.0,-0.0018235018,0.56205946
999.5,-60.879327014729924,1,2,35.01776623725891,1999,0.04018658399581909,5.6759286,4.57298e-05,0.0,-0.0065468173,0.4711634
999.5,-60.879327014729924,0,2,45.434349060058594,1999,-0.00020623207092285156,5.677981,1.2496611e-05,0.0,-0.0072274166,0.45262256
999.6666666666666,-56.494239411872904,1,3,52.71000409126282,2999,-0.014153838157653809,5.6814046,1.09314915e-05,0.0,0.0007451842,0.507593
999.6666666666666,-56.494239411872904,0,3,57.8852162361145,2999,0.00038433074951171875,5.682221,5.90086e-06,0.0,0.0013133546,0.8863889
999.75,-58.17489789453319,1,4,62.569459438323975,3999,0.009265244007110596,5.683004,2.0423158e-05,0.0,0.01850783,0.7989191
999.75,-58.17489789453319,0,4,67.05871367454529,3999,-0.01335763931274414,5.6854653,5.5857004e-06,0.0,-0.0004218191,0.28427684
999.8,-54.91690031600167,1,5,72.85890769958496,4999,0.015028953552246094,5.6846385,3.2167882e-06,0.0,-0.010809539,0.3981473
999.8,-54.91690031600167,0,5,77.15666794776917,4999,-0.005123734474182129,5.6838784,8.34465e-07,0.0,-0.004921207,0.42145488
999.8333333333334,-53.502444185624064,1,6,83.12953495979309,5999,0.022914230823516846,5.684083,1.0120372e-06,0.0,0.0032776664,0.45421085
999.8333333333334,-53.502444185624064,0,6,89.67516493797302,5999,-0.03869175910949707,5.684083,-2.9802322e-08,0.0,0.004895453,1.2811383
999.8571428571429,-56.602403064962026,1,7,96.90910267829895,6999,-0.005273699760437012,5.6840825,0.0,0.0,0.0070226667,1.3468946
