EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,ev_tdlam_before,loss_ent,loss_kl,loss_pol_entpen,loss_pol_surr,loss_vf_loss
nan,nan,0,0,2.619688034057617,0,-0.0002503395080566406,5.674578,1.5794361e-05,0.0,-0.006030011,1.1875249
1000.0,-68.93763173567378,1,1,4.43442440032959,1000,0.02084183692932129,5.6755457,2.3599341e-05,0.0,-0.0019860368,0.8232594
1000.0,-68.93763173567378,0,1,5.9194416999816895,1000,-0.014315009117126465,5.6696706,4.1411444e-05,0.0,0.0064793318,0.4685005
1000.0,-59.539694383161375,1,2,7.607017517089844,2000,-0.00817406177520752,5.6676936,1.1923288e-05,0.0,-0.008281816,0.44801185
1000.0,-59.539694383161375,0,2,9.088004112243652,2000,0.0027521252632141113,5.6692634,1.5676022e-05,0.0,0.005009021,0.4262903
1000.0,-55.60364147054633,1,3,10.779833793640137,3000,0.005226612091064453,5.665644,1.7225742e-05,0.0,0.0028671569,0.39893728
1000.0,-55.60364147054633,0,3,12.262848615646362,3000,-0.0025562047958374023,5.66565,1.090231e-05,0.0,0.026324289,0.80680865
1000.0,-57.47875023235278,1,4,13.953404188156128,4000,-0.0009341239929199219,5.660441,1.2218952e-05,0.0,0.021965738,0.70854574
1000.0,-57.47875023235278,0,4,15.45948576927185,4000,-0.0012710094451904297,5.66249,3.693377e-06,0.0,-0.0070310296,0.26267877
1000.0,-54.00695250003921,1,5,17.147438287734985,5000,0.00043445825576782227,5.6580987,1.5258789e-05,0.0,-0.010666023,0.25629866
1000.0,-54.00695250003921,0,5,18.630325078964233,5000,-0.0008171796798706055,5.6577783,5.4191796e-06,0.0,0.014852417,0.308941
1000.0,-52.232341023041755,1,6,20.316654920578003,6000,-8.106231689453125e-06,5.655633,5.1259995e-06,0.0,-0.009477314,0.3118404
1000.0,-52.232341023041755,0,6,21.793392181396484,6000,-0.0004897117614746094,5.6548514,4.944578e-06,0.0,-0.0030466178,1.1031011
1000.0,-55.46459048233167,1,7,23.69532561302185,7000,-0.00031256675720214844,5.6547856,4.5318156e-06,0.0,0.00041929085,1.0949435
1000.0,-55.46459048233167,0,7,25.180027723312378,7000,-0.00033092498779296875,5.6547112,1.8309802e-06,0.0,-0.00031633922,0.4708354
1000.0,-54.70647637732084,1,8,26.86878538131714,8000,-0.00019216537475585938,5.6542215,3.5078576e-06,0.0,-0.008427942,0.3583336
1000.0,-54.70647637732084,0,8,28.353333950042725,8000,-0.00013911724090576172,5.6546144,5.472079e-06,0.0,-0.0053643757,0.7247551
1000.0,-55.61427158164257,1,9,30.04429054260254,9000,-6.99758529663086e-05,5.653806,7.159387e-07,0.0,0.00077770156,0.76938206
1000.0,-55.61427158164257,0,9,31.526890516281128,9000,-2.8967857360839844e-05,5.6535487,5.9604645e-08,0.0,-0.0015957013,0.31336138
1000.0,-54.416637979053675,1,10,33.214789152145386,10000,-2.765655517578125e-05,5.6539893,5.9604645e-07,0.0,0.0027816019,0.30202612
