EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,ev_tdlam_before,loss_ent,loss_kl,loss_pol_entpen,loss_pol_surr,loss_vf_loss
nan,nan,0,0,2.230006456375122,0,0.0006628632545471191,5.6734996,0.00015094703,0.0,-0.009286509,20474.486
1000.0,-8862.759596656662,1,1,4.185957670211792,1000,0.0056146979331970215,5.6675973,0.00079429,0.0,0.011426473,22022.223
1000.0,-8862.759596656662,0,1,5.933165073394775,1000,-0.0008078813552856445,5.6687846,0.0004939746,0.0,0.008602908,7609.1763
1000.0,-7031.007338312514,1,2,7.973536491394043,2000,-0.015729665756225586,5.672045,0.0011233544,0.0,-0.013805465,6678.3687
1000.0,-7031.007338312514,0,2,9.72236680984497,2000,0.00018668174743652344,5.665176,0.0018527625,0.0,-0.0066594165,6405.8755
1000.0,-6228.241870047801,1,3,11.689492464065552,3000,-0.0019599199295043945,5.6596503,0.0021497002,0.0,-0.010030294,4897.2188
1000.0,-6228.241870047801,0,3,13.427814722061157,3000,0.008549034595489502,5.656858,0.0028340863,0.0,-0.00482081,19030.854
1000.0,-6742.484395027652,1,4,15.482135534286499,4000,0.0002557039260864258,5.6598587,0.0018551304,0.0,-0.004822581,17211.13
1000.0,-6742.484395027652,0,4,17.242645263671875,4000,-0.02836012840270996,5.6685567,0.0011707519,0.0,-0.004868126,4894.349
1000.0,-6235.126534125951,1,5,19.224875450134277,5000,0.026437580585479736,5.6647544,0.0008432459,0.0,-0.0014728407,4326.587
1000.0,-6235.126534125951,0,5,20.972280740737915,5000,-0.0019701719284057617,5.660941,0.0018776614,0.0,-0.0059336633,5095.618
1000.0,-5889.742690224678,1,6,22.920229196548462,6000,0.0021643638610839844,5.6598597,0.0017962535,0.0,-0.014564517,3924.5928
1000.0,-5889.742690224678,0,6,24.715085983276367,6000,-0.0067174434661865234,5.660151,0.001112387,0.0,-0.018347073,21049.514
1000.0,-6332.103003179486,1,7,26.69006586074829,7000,-0.006270766258239746,5.6586785,0.00045783396,0.0,-0.010908658,21629.55
1000.0,-6332.103003179486,0,7,28.440409183502197,7000,-0.014127373695373535,5.6552253,0.0014798158,0.0,-0.009456067,8809.093
1000.0,-6252.150326744103,1,8,30.39259624481201,8000,-0.009761691093444824,5.6556168,0.0013389782,0.0,-0.012285948,8552.687
1000.0,-6252.150326744103,0,8,32.227762937545776,8000,-0.001154780387878418,5.6548777,0.0006263301,0.0,-0.00841866,8484.682
1000.0,-6145.073665657754,1,9,34.1818470954895,9000,0.0006288886070251465,5.647659,0.002726383,0.0,-0.011002696,6161.018
1000.0,-6145.073665657754,0,9,35.951900243759155,9000,0.0033356547355651855,5.645803,0.0019403417,0.0,-0.013248712,4745.8496
1000.0,-5944.225385158282,1,10,37.90895986557007,10000,-0.00637662410736084,5.639404,0.0017936105,0.0,-0.017316226,4234.6255
1000.0,-5944.225385158282,0,10,39.55517315864563,10000,-0.09759914875030518,5.6368384,0.0024164112,0.0,-0.008953749,1340.4567
1000.0,-5601.74895035164,1,11,41.44453024864197,11000,-0.030331730842590332,5.6349263,0.00019117755,0.0,-0.005417167,1161.9062
1000.0,-5601.74895035164,0,11,43.20714354515076,11000,-0.0015537738800048828,5.6359944,0.0013218456,0.0,0.0019792258,3872.5737
1000.0,-5456.329685847713,1,12,45.14656043052673,12000,-0.0024682283401489258,5.6337075,0.0023462928,0.0,0.008035346,3811.148
1000.0,-5456.329685847713,0,12,46.917171478271484,12000,0.01354914903640747,5.633582,0.0029225065,0.0,-0.004142438,3994.5251
1000.0,-5366.495971480095,1,13,48.86747860908508,13000,0.0006948113441467285,5.6365333,0.0021133288,0.0,-0.014626264,5747.9956
1000.0,-5366.495971480095,0,13,50.61155819892883,13000,-0.0991058349609375,5.635009,0.0008152758,0.0,-0.0021092456,4830.12
1000.0,-5262.8890486069,1,14,52.41959762573242,14000,-0.047360777854919434,5.6299644,0.0021196278,0.0,0.0026479845,3300.6755
1000.0,-5262.8890486069,0,14,54.043320655822754,14000,-0.007006645202636719,5.634232,0.0025092727,0.0,0.00069625623,13370.062
1000.0,-5348.594393675506,1,15,55.87204122543335,15000,-0.0021647214889526367,5.630424,0.00028724968,0.0,0.0016394586,9076.663
1000.0,-5348.594393675506,0,15,57.5874547958374,15000,0.01005852222442627,5.627038,0.0033975993,0.0,-0.0024049908,14811.064
1000.0,-5496.881103376258,1,16,59.5853054523468,16000,5.7220458984375e-06,5.621671,0.0018147213,0.0,0.013787415,16210.62
1000.0,-5496.881103376258,0,16,61.344768047332764,16000,-0.007739901542663574,5.6256022,0.0018592847,0.0,-0.010404616,6929.3794
1000.0,-5453.3685766109775,1,17,63.30761504173279,17000,0.005949616432189941,5.6195455,0.0027091578,0.0,-0.007851885,4849.4478
1000.0,-5453.3685766109775,0,17,65.04784893989563,17000,-0.006752133369445801,5.6111174,0.002146209,0.0,-0.010226388,9131.581
1000.0,-5456.161006155471,1,18,66.92419052124023,18000,-0.014610767364501953,5.6091795,0.00097156165,0.0,-0.0053964765,6646.1357
1000.0,-5456.161006155471,0,18,68.64924621582031,18000,0.009569883346557617,5.604194,0.0016883471,0.0,0.027696256,1904.5677
1000.0,-5299.873202401638,1,19,70.60999417304993,19000,-0.10663235187530518,5.5983176,0.00024669207,0.0,-0.001944222,1330.2659
1000.0,-5299.873202401638,0,19,72.33897614479065,19000,-0.009133696556091309,5.5982084,0.0014656751,0.0,-0.007036974,12215.819
1000.0,-5345.804510766728,1,20,74.27391529083252,20000,-0.001894235610961914,5.5995536,0.0016039996,0.0,-0.0053551584,7879.758
1000.0,-5345.804510766728,0,20,76.02075529098511,20000,0.013639986515045166,5.5989714,0.0023252766,0.0,-0.008974443,14311.456
1000.0,-5475.766728908033,1,21,77.95745182037354,21000,0.014954030513763428,5.598198,0.0014379587,0.0,-0.006433776,18999.152
